HeritageItemID,SchoolName_x,HeritageTypeName,HeritageGroupName,EndorsedSignificance,ListingNumber,AreaHectares,AboriginalAreaName,Suburb,Address,LocalGovtAreaName,StreetNumber,StreetName,MatchName,ItemName,School_code,AgeID,SchoolName_y,Street,Town_suburb,Postcode,Latitude,Longitude
5064073,"Banksmeadow Public School - Building B00A, B00B and B00S",Built,,1,5,0.8585,Eora,Botany,60 Brighton Street Botany 2019,Botany Bay,60,Brighton Street,banksmeadow public school,"Building B00A, B00B and B00S",1121.0,46390.0,banksmeadow public school,Trevelyan & Wiggins Sts,Botany ,2019.0,-33.953739,151.20661
5064074,"Botany Public School - Buildings B00A, B00B and B00C",Built,,1,5,2.1086,Eora,Botany,1076 Botany Road Botany 2019,Botany Bay,1076,Botany Road,botany public school,"Buildings B00A, B00B and B00C",1323.0,46494.0,botany public school,1076 Botany Rd,Botany ,2019.0,-33.94316,151.194687
5064076,John Brotchie Nursery School - Building B00A,Built,,1,5,,Eora,Botany,1361 Botany Road Botany 2019,Botany Bay,1361,Botany Road,john brotchie nursery school,Building B00A,5423.0,,john brotchie nursery school,1361 Botany Rd,Botany ,2019.0,-33.942627,151.196138
5064078,Daceyville Public School - Buildings B00A-B00C and B00E,Built,,1,5,2.881,Eora,Daceyville,Joffre Crescent Daceyville 2032,Botany Bay,,Joffre Crescent,daceyville public school,Buildings B00A-B00C and B00E,7413.0,45322.0,daceyville public school,Joffre Cres,Daceyville ,2032.0,-33.929548,151.227984
5064081,Matraville Public School - Building B00B,Built,,1,5,1.8034,Eora,Hillsdale,Bunnerong Road Hillsdale 2036,Botany Bay,,Bunnerong Road,matraville public school,Building B00B,2502.0,47569.0,matraville public school,310 BUNNERONG ROAD,MATRAVILLE,2036.0,-33.955064,151.229111
5064082,Mascot Public School - Building B00A and B00B,Built,,1,5,3.704,Eora,Mascot,King Street Mascot 2020,Botany Bay,,King Street,mascot public school,Building B00A and B00B,2499.0,44920.0,mascot public school,King St,Mascot ,2020.0,-33.928577,151.192485
5064123,Daceyville Public School,Complex / Group,Education,1,6,2.881,Eora,Daceyville,Joffre Crescent Daceyville 2032,Botany Bay,,Joffre Crescent,daceyville public school,,7413.0,45322.0,daceyville public school,Joffre Cres,Daceyville ,2032.0,-33.929548,151.227984
5064124,Botany Public School,Complex / Group,Education,1,6,2.1086,Eora,Botany,1076 Botany Road Botany 2019,Botany Bay,1076,Botany Road,botany public school,,1323.0,46494.0,botany public school,1076 Botany Rd,Botany ,2019.0,-33.94316,151.194687
5064125,John Brotchie Nursery School,Complex / Group,Education,1,6,,Eora,Botany,1361 Botany Road Botany 2019,Botany Bay,1361,Botany Road,john brotchie nursery school,,5423.0,,john brotchie nursery school,1361 Botany Rd,Botany ,2019.0,-33.942627,151.196138
5064085,"Broken Hill North Public School - Buildings B00A-B00C, B00E and B00F",Built,,1,5,3.0804,Wilyagali,Broken Hill,619 Chapple Street Broken Hill 2880,Broken Hill,619,Chapple Street,broken hill north public school,"Buildings B00A-B00C, B00E and B00F",1371.0,51110.0,broken hill north public school,Chapple St,Broken Hill ,2880.0,-31.944457,141.471518
5064086,"Broken Hill High School - Buildings B00A, B00E, B00T and B00T1",Built,,1,5,4.6998,Wilyagali,Broken Hill,76 Garnet Street Broken Hill 2880,Broken Hill,76,Garnet Street,broken hill high school,"Buildings B00A, B00E, B00T and B00T1",8105.0,46480.0,broken hill high school,76 Garnet St,Broken Hill,2880.0,-31.960105,141.456986
5064087,School of the Air - Building B00A,Built,,1,5,0.26047,Wilyagali,Broken Hill,586 Lane Street Broken Hill 2880,Broken Hill,586,Lane Street,school of the air,Building B00A,5302.0,56275.0,school of the air,Lane St,Broken Hill ,2880.0,-31.945382,141.472
5064088,Burke Ward Public School - Buildings B00A-B00D and B00F,Built,,1,5,2.2006,Wilyagali,Broken Hill,185 Ratkow Street Broken Hill 2880,Broken Hill,185,Ratkow Street,burke ward public school,Buildings B00A-B00D and B00F,1432.0,51112.0,burke ward public school,Rakow St,Broken Hill ,2880.0,-31.960361,141.441054
5064089,Alma Public School,Complex / Group,Education,1,6,1.9586,Wilyagali,Broken Hill,29 Comstock Street Broken Hill 2880,Broken Hill,29,Comstock Street,alma public school,,1028.0,51109.0,alma public school,Comstock St,Broken Hill ,2880.0,-31.982217,141.462443
5066455,Broken Hill Public School - Buildings B00A-B00C,Built,,0,6,1.811,Wilyagali,Broken Hill,135 Bromide Street Broken Hill 2880,Broken Hill,135,Bromide Street,broken hill public school,Buildings B00A-B00C,1369.0,51111.0,broken hill public school,Mica St,Broken Hill ,2880.0,-31.956108,141.456502
5064090,Burwood Public School - Building B00B,Built,,1,5,0.6718,Eora,Burwood,1-5 Conder Street Burwood 2134,Burwood,1-May,Conder Street,burwood public school,Building B00B,1455.0,47779.0,burwood public school,1-3 Conder Street,BURWOOD,2134.0,-33.8768,151.098987
5064091,Burwood Public School - Building B00A,Built,,1,5,0.6718,Eora,Burwood,1-5 Conder Street Burwood 2134,Burwood,1-May,Conder Street,burwood public school,Building B00A,1455.0,47779.0,burwood public school,1-3 Conder Street,BURWOOD,2134.0,-33.8768,151.098987
5064092,"Burwood Girls High School - Buildings B00A-B00D, B00K, B00M and B00N",Built,,1,5,1.9643,Eora,Burwood,95 Queen Street Burwood 2134,Burwood,95,Queen Street,burwood girls high school,"Buildings B00A-B00D, B00K, B00M and B00N",8152.0,47776.0,burwood girls high school,95 Queen Street,CROYDON,2132.0,-33.875318,151.113036
5064093,Croydon Public School - Building B00E,Built,,1,5,2.2601,Eora,Croydon,39 Young Street Croydon 2132,Burwood,39,Young Street,croydon public school,Building B00E,7411.0,47777.0,croydon public school,39 Young St,Croydon ,2132.0,-33.879793,151.114887
5064094,Bangalow Public School - Building B00A,Built,,1,5,1.214,Bundjalung,Bangalow,45-71 Byron Street Bangalow 2479,Byron,45-71,Byron Street,bangalow public school,Building B00A,1118.0,49770.0,bangalow public school,Byron St,Bangalow ,2479.0,-28.68554,153.525743
5064095,Brunswick Heads Public School - Building B00F,Built,,1,5,0.8802,Bundjalung,Brunswick Heads,Fingal Street Brunswick Heads 2483,Byron,,Fingal Street,brunswick heads public school,Building B00F,1389.0,49909.0,brunswick heads public school,Fingal St,Brunswick Heads ,2483.0,-28.541343,153.550848
5064096,Byron Bay Public School - Buildings B00A and B00B,Built,,1,5,2.0195,Bundjalung,Byron Bay,17 Kingsley Street Byron Bay 2481,Byron,17,Kingsley Street,byron bay public school,Buildings B00A and B00B,1470.0,49903.0,byron bay public school,17 Kingsley St,Byron Bay ,2481.0,-28.647416,153.614826
5064097,Eureka Public School - Buildings B00A and B00H and Landscape,Built,,1,5,1.32,Bundjalung,Eureka,438 Eureka Road Eureka 2480,Byron,438,Eureka Road,eureka public school,Buildings B00A and B00H and Landscape,1879.0,49798.0,eureka public school,Lismore-Brunswick River Rd,Eureka ,2480.0,-28.687657,153.439223
5064098,Bangalow Public School,Complex / Group,Education,1,6,1.214,Bundjalung,Bangalow,45-71 Byron Street Bangalow 2479,Byron,45-71,Byron Street,bangalow public school,,1118.0,49770.0,bangalow public school,Byron St,Bangalow ,2479.0,-28.68554,153.525743
5064126,Byron Bay Public School,Complex / Group,Education,1,6,2.0195,Bundjalung,Byron Bay,17 Kingsley Street Byron Bay 2481,Byron,17,Kingsley Street,byron bay public school,,1470.0,49903.0,byron bay public school,17 Kingsley St,Byron Bay ,2481.0,-28.647416,153.614826
5064127,Eureka Public School,Complex / Group,Education,1,6,1.32,Bundjalung,Eureka,438 Eureka Road Eureka 2480,Byron,438,Eureka Road,eureka public school,,1879.0,49798.0,eureka public school,Lismore-Brunswick River Rd,Eureka ,2480.0,-28.687657,153.439223
5064128,Borenore Public School - Building B00B,Built,,1,5,0.8827,Wiradjuri,Borenore,1243 The Escort Way Borenore 2800,Cabonne,1243,The Escort Way,borenore public school,Building B00B,3504.0,51002.0,borenore public school,1243 The Escort Way,BORENORE,2800.0,-33.251005,148.984209
5064129,Eugowra Public School - Movable Items,Movable / Collection,,1,5,0.7275,Wiradjuri,Eugowra,3 Hill Street Eugowra 2806,Cabonne,3,Hill Street,eugowra public school,Movable Items,1870.0,51021.0,eugowra public school,Hill St,Eugowra ,2806.0,-33.423082,148.369286
5064130,Camden Public School - Building I and Potential Archaeology,Built,,1,5,3.1033,Dhawa,Camden,25 John Street Camden 2570,Camden,25,John Street,camden public school,Building I and Potential Archaeology,1482.0,50220.0,camden public school,25 JOHN STREET,CAMDEN,2570.0,-34.051998,150.693236
5064131,Camden Park Environmental Education Centre,Landscape,,3,5,,Gandangara,Menangle,60 Woodbridge Road Menangle 2568,Camden,60,Woodbridge Road,camden park environmental education centre,,5429.0,64079.0,camden park environmental education centre,Finns Rd & Remembrance Drive,Menangle ,2568.0,-34.120004,150.709685
5064132,Cobbitty Public School - Buildings B00A and B00E,Built,,1,5,0.8094,Dhawa,Cobbitty,308 Cobbitty Road Cobbitty 2570,Camden,308,Cobbitty Road,cobbitty public school,Buildings B00A and B00E,1580.0,50223.0,cobbitty public school,306 Cobbitty Road,COBBITTY,2570.0,-34.0159,150.685938
5064133,Narellan Public School - Buildings B00A and B00B and Landscape,Built,,1,5,2.157,Dharug,Narellan,290 Camden Valley Way Narellan 2567,Camden,290,Camden Valley Way,narellan public school,Buildings B00A and B00B and Landscape,2704.0,50217.0,narellan public school,Camden Valley Way,Narellan,2567.0,-34.042764,150.733769
5064134,Rossmore Public School - Buildings B00E-B00G,Built,,1,5,0.5571,Dharug,Rossmore,633 Bringelly Road Rossmore 2557,Camden,633,Bringelly Road,rossmore public school,Buildings B00E-B00G,2999.0,56268.0,rossmore public school,631 BRINGELLY ROAD,ROSSMORE,2557.0,-33.946493,150.770857
5064136,Camden Public School,Complex / Group,Education,1,6,3.1033,Dhawa,Camden,25 John Street Camden 2570,Camden,25,John Street,camden public school,,1482.0,50220.0,camden public school,25 JOHN STREET,CAMDEN,2570.0,-34.051998,150.693236
5065988,Leppington Public School - Buildings B00H-B00M,Built,,1,6,0.8062,Dharug,Leppington,144 Rickards Road Leppington 2171,Camden,144,Rickards Road,leppington public school,Buildings B00H-B00M,2926.0,48548.0,leppington public school,144 Rickard Rd,Leppington,2179.0,-33.959269,150.810901
5064137,Hurlstone Agricultural High School - Building B00E,Built,,1,5,37.77,Dhawa,Glenfield,Roy Watts Road Glenfield 2167,Campbelltown ,,Roy Watts Road,hurlstone agricultural high school,Building B00E,8121.0,48523.0,hurlstone agricultural high school,Roy Watts Rd,Glenfield ,2167.0,-33.970383,150.893629
5064138,Ingleburn Public School - Buildings B00A and B00F,Built,,1,5,0.5906,Dhawa,Ingleburn,51 Oxford Road Ingleburn 2565,Campbelltown ,51,Oxford Road,ingleburn public school,Buildings B00A and B00F,2206.0,44415.0,ingleburn public school,Oxford Rd,Ingleburn ,2565.0,-34.000332,150.866612
5066343,"Ajuga, Campbell House and Glenfield Park School - Buildings B00A-B00J, B00L and B00N, Residence, Ancillary structures, Landscape and Grounds",Built,,0,6,43.12,Dhawa,Glenfield,Campbelltown Road Glenfield 2167,Campbelltown ,,Campbelltown Road,"ajuga, campbell house and glenfield park school","Buildings B00A-B00J, B00L and B00N, Residence, Ancillary structures, Landscape and Grounds",,,,,,,,
5064139,Abbotsford Public School - Buildings B00A and B00B,Built,,1,5,1.77,Eora,Abbotsford,348 Great North Road Abbotsford 2046,Canada Bay,348,Great North Road,abbotsford public school,Buildings B00A and B00B,1001.0,44402.0,abbotsford public school,350 Great North Rd,Abbotsford ,2046.0,-33.852728,151.131206
5064140,"Mortlake Public School - Buildings B001, B004, B005 and B006; Grounds and Significant Trees",Built,,1,5,1.5556,Dharug,Concord,15 Archer Street Concord 2137,Canada Bay,15,Archer Street,mortlake public school,"Buildings B001, B004, B005 and B006; Grounds and Significant Trees",2625.0,47784.0,mortlake public school,Brays Rd,Concord,2137.0,-33.849829,151.103861
5064141,"Concord Public School - Buildings B00A, B00E, B00F and B00H; Grounds and Significant Trees",Built,,1,5,1.17591,Dharug,Concord,66 Burwood Road Concord 2137,Canada Bay,66,Burwood Road,concord public school,"Buildings B00A, B00E, B00F and B00H; Grounds and Significant Trees",1607.0,47782.0,concord public school,Burwood Rd,Concord ,2137.0,-33.863224,151.106944
5064185,Concord High School - Grounds,Landscape,,1,5,3.37583,Eora,Concord,5 Stanley Street Concord 2137,Canada Bay,5,Stanley Street,concord high school,Grounds,8535.0,47783.0,concord high school,Stanley St,Concord ,2137.0,-33.864062,151.109271
5064186,"Concord West Public School - Buildings B00A, B00C and B00D",Built,,1,5,1.6267,Eora,Concord West,368-378 Concord Road Concord West 2138,Canada Bay,368-378,Concord Road,concord west public school,"Buildings B00A, B00C and B00D",1608.0,47786.0,concord west public school,Concord Rd,Concord West ,2138.0,-33.839613,151.087317
5064187,Rivendell School - Buildings B00A-B00D and Grounds,Built,,3,5,,Eora,Concord West,1A Hospital Road Concord West 2138,Canada Bay,1A,Hospital Road,rivendell school,Buildings B00A-B00D and Grounds,5654.0,56313.0,rivendell school,Thomas Walker Est  Hospital Rd,Concord West ,2138.0,-33.832948,151.09845
5064189,Victoria Avenue Public School - Grounds,Landscape,,1,5,0.9072,Eora,Concord West,64-66 Victoria Avenue Concord West 2138,Canada Bay,64-66,Victoria Avenue,victoria avenue public school,Grounds,4655.0,70234.0,victoria avenue public school,64-66 Victoria Avenue,CONCORD WEST,2138.0,-33.847748,151.083379
5064190,Drummoyne Public School - Building B00A,Built,,1,5,0.93075,Eora,Drummoyne,52 Thompson Street Drummoyne 2047,Canada Bay,52,Thompson Street,drummoyne public school,Building B00A,1774.0,47603.0,drummoyne public school,Rawson Ave,Drummoyne ,2047.0,-33.856073,151.153035
5064191,"Five Dock Public School - Buildings B00A, B00B, B00E and B00G and Landscape",Built,,1,5,1.82,Eora,Five Dock,33 Henry Street Five Dock 2046,Canada Bay,33,Henry Street,five dock public school,"Buildings B00A, B00B, B00E and B00G and Landscape",1920.0,47599.0,five dock public school,13/33 Henry St,Five Dock ,2046.0,-33.866859,151.127318
5064192,Strathfield North Public School - Buildings B00B and B00G and Grounds,Built,,1,5,1.509,Eora,North Strathfield,249 Concord Road North Strathfield 2137,Canada Bay,249,Concord Road,strathfield north public school,Buildings B00B and B00G and Grounds,3123.0,47785.0,strathfield north public school,251 Concord Rd,North Strathfield ,2137.0,-33.854531,151.09204
5064193,Drummoyne Public School,Complex / Group,Education,1,6,0.93075,Eora,Drummoyne,52 Thompson Street Drummoyne 2047,Canada Bay,52,Thompson Street,drummoyne public school,,1774.0,47603.0,drummoyne public school,Rawson Ave,Drummoyne ,2047.0,-33.856073,151.153035
5064194,Canterbury Public School - Buildings B00A-B00C and B00F,Built,,1,5,0.2037,Eora,Canterbury,44A Church Street Canterbury 2193,Canterbury,44A,Church Street,canterbury public school,Buildings B00A-B00C and B00F,1497.0,48561.0,canterbury public school,Church St,Canterbury ,2193.0,-33.908761,151.122306
5064196,Ashbury Public School,Complex / Group,Education,1,6,1.05842,Eora,Ashbury,36-76 Trevenar Street Ashbury 2193,Canterbury,36-76,Trevenar Street,ashbury public school,,1064.0,47773.0,ashbury public school,34-76 Trevenar St,Ashbury,2193.0,-33.898833,151.11944
5066497,Ashbury Public School - Building B00C,Built,,0,6,0.24026,Eora,Ashbury,36-76 Trevenar Street Ashbury 2193,Canterbury,36-76,Trevenar Street,ashbury public school,Building B00C,1064.0,47773.0,ashbury public school,34-76 Trevenar St,Ashbury,2193.0,-33.898833,151.11944
5066673,Ashbury Public School - Building B00A,Built,,0,6,0.36738,Eora,Ashbury,36-76 Trevenar Street Ashbury 2193,Canterbury,36-76,Trevenar Street,ashbury public school,Building B00A,1064.0,47773.0,ashbury public school,34-76 Trevenar St,Ashbury,2193.0,-33.898833,151.11944
5067002,Canterbury Girls High School - Buildings B00A and B00F,Built,,0,6,,Eora,Canterbury,44A Church Street Canterbury 2193,Canterbury,44A,Church Street,canterbury girls high school,Buildings B00A and B00F,8806.0,46393.0,canterbury girls high school,Church St,Canterbury ,2193.0,-33.907264,151.122631
5064197,Carrathool Public School - Residence,Built,,1,5,0.8094,Wiradjuri,Carrathool,3-5 Herriot Street Carrathool 2711,Carrathool,3-May,Herriot Street,carrathool public school,Residence,,,,,,,,
5064198,"Goolgowi Public School - Buildings B00A, B00B and B00D",Built,,1,5,2.294,Wiradjuri,Goolgowi,32-48 Moira Street Goolgowi 2652,Carrathool,32-48,Moira Street,goolgowi public school,"Buildings B00A, B00B and B00D",2035.0,50496.0,goolgowi public school,Penney St,Goolgowi,2652.0,-33.97571,145.709221
5064199,"Hillston Central School - Buildings B00E, B00H, B00I and B00J",Built,,1,5,2.12042,Wiradjuri,Hillston,42-68 Moore Street Hillston 2675,Carrathool,42-68,Moore Street,hillston central school,"Buildings B00E, B00H, B00I and B00J",2165.0,46478.0,hillston central school,62-80 Moore St,Hillston ,2675.0,-33.479904,145.54026
5064200,Rankins Springs Public School - Buildings B00B-B00D,Built,,1,5,2.29,Wiradjuri,Rankins Springs,13-23 Boree Street Rankins Springs 2669,Carrathool,13-23,Boree Street,rankins springs public school,Buildings B00B-B00D,2935.0,50531.0,rankins springs public school,Boree St,Rankins Springs ,2669.0,-33.83998,146.258245
5064201,White Cliffs Public School - Building B00A,Built,,1,5,0.8094,Bagandji,White Cliffs,Johnston Street White Cliffs 2836,Central Darling,,Johnston Street,white cliffs public school,Building B00A,3435.0,51060.0,white cliffs public school,Johnstone St,White Cliffs ,2836.0,-30.850852,143.090278
5064202,Wilcannia Central School - Building B00F,Built,,1,5,0.2024,Bagandji,Wilcannia,90-98 Woore Street Wilcannia 2836,Central Darling,90-98,Woore Street,wilcannia central school,Building B00F,3442.0,46486.0,wilcannia central school,Barrier Hwy,Wilcannia ,2836.0,-31.558478,143.37591
