HeritageItemID,ItemName,HeritageTypeName,HeritageGroupName,EndorsedSignificance,DataEntryStatus,AssessedSignificance,ListingNumber,OwnerCode1,OwnerCode2,OwnerCode3,AreaHectares,AboriginalAreaName,Suburb,Address,LocalGovtAreaName,StreetNumber,StreetName,Property
5065639,Tighes Hill Public School - Buildings B00A-B00C,Built,,1,Basic,1,5,11932,3213,Hunter,0.72821,Awabakal,Tighes Hill,31-33 Elizabeth Street Tighes Hill 2297,Newcastle,31-33,Elizabeth Street,1 1 1 795035
5065640,Wallsend Public School - Buildings B00A-B00C,Built,,1,Basic,1,5,11929,3357,Hunter,0.8574,Awabakal,Wallsend,26 Martindale Street Wallsend 2287,Newcastle,26,Martindale Street,1 1 1 122511
5065641,Plattsburg Public School - Buildings B00B and B00H,Built,,1,Basic,1,5,11669,7308,Hunter,0.8903,Awabakal,Wallsend,2 Ranclaud Street Wallsend 2287,Newcastle,2,Ranclaud Street,1 1-2 1 794917
5065642,"Callaghan College - Waratah Technology Campus - Buildings B00F, B00G, B00I, B00J and B00M",Built,,1,Basic,1,5,12895,8508,Hunter,3.2927,Awabakal,Waratah,26 Turton Road Waratah 2298,Newcastle,26,Turton Road,1 2694 1 755247
5065643,Newcastle High School - Cooks Hill Campus,Complex / Group,Education,1,Basic,1,6,10132,5658,Hunter,0.3246,Awabakal,Cooks Hill,102 Laman Street Cooks Hill 2300,Newcastle,102,Laman Street,1 250 1 749870
5065644,Hamilton South Public School,Complex / Group,Education,1,Basic,1,6,11090,3795,Hunter,1.6445,Awabakal,Merewether,96-98 Kenrick Street Merewether 2291,Newcastle,96-98,Kenrick Street,1 25-41 1 37454
5065645,Newcastle High School,Complex / Group,Education,1,Basic,1,6,11878,8509,Hunter,2.02,Awabakal,Newcastle West,25A National Park Street Newcastle West 2302,Newcastle,25A,National Park Street,1 1 1 150725
5066498,Callaghan College - Jesmond Campus - Building B00O,Built,,0,Basic,3,6,11065,8880,Hunter,11.11,Awabakal,Jesmond,24 Janet Street Jesmond 2299,Newcastle,24,Janet Street,1 1 1 439830
5065646,Cammeray Public School - Building B00A,Built,,1,Basic,1,5,12206,1485,Metro North,1.154986,Eora,Cammeray,66 Palmer Street Cammeray 2062,North Sydney,66,Palmer Street,1 1 1 123406
5065647,North Sydney Girls High School - Building B00B,Built,,1,Basic,1,5,13137,8133,Metro North,1.571082,Eora,Crows Nest,365 Pacific Highway Crows Nest 2065,North Sydney,365,Pacific Highway,1 1 1 112934
5065648,"North Sydney Boys High School - Buildings B00B, B00D and B00G",Built,,1,Basic,1,5,12039,8132,Metro North,2.2193,Eora,North Sydney,127 Falcon Street North Sydney 2060,North Sydney,127,Falcon Street,2 1 1 1117305
5065650,Neutral Bay Public School - Buildings B00A and B00B,Built,,1,Basic,1,5,11219,2730,Metro North,0.69222,Eora,Neutral Bay,175 Ben Boyd Road Neutral Bay 2089,North Sydney,175,Ben Boyd Road,1 1-3 1 794832
5065652,"North Sydney Public School - Buildings B00A, B00D and B00F, Gates and Period Fence",Built,,1,Basic,1,5,10497,2766,Metro North,1.9297,Eora,North Sydney,Pacific Highway North Sydney 2060,North Sydney,,Pacific Highway,1 1 1 183591
5065653,Cammeraygal High School - Building B00A,Built,,1,Basic,1,5,13333,8910,Metro North,0.626,Eora,North Sydney,194 Pacific Highway North Sydney 2060,North Sydney,194,Pacific Highway,1 1 1 782580
5065654,Cammeray Public School,Complex / Group,Education,1,Basic,1,6,12206,1485,Metro North,1.15557,Eora,Cammeray,66 Palmer Street Cammeray 2062,North Sydney,66,Palmer Street,1 1 1 123406
5065656,North Sydney Boys High School,Complex / Group,Education,1,Basic,1,6,12039,8132,Metro North,0.1483,Eora,North Sydney,127 Falcon Street North Sydney 2060,North Sydney,127,Falcon Street,2 1 1 1117305
5065657,North Sydney Girls High School,Complex / Group,Education,1,Basic,1,6,13137,8133,Metro North,1.58025,Eora,Crows Nest,365 Pacific Highway Crows Nest 2065,North Sydney,365,Pacific Highway,1 1 1 112934
5065659,Oberon Public School - Building B00N,Built,,1,Basic,1,5,12072,2797,Central West and Orana,2.155,Wiradjuri,Oberon,11-19 Dart Street Oberon 2787,Oberon,Nov-19,Dart Street,1 281 1 729710
5065660,Orange East Public School - Buildings B004 and B005,Built,,1,Basic,1,5,12042,2811,Central West and Orana,1.56101,Wiradjuri,Orange,46-56 Nile Street Orange 2800,Orange,46-56,Nile Street,1 1 1 209809
5065661,Canobolas Public School - Building B00A,Built,,1,Basic,1,5,11136,1495,Central West and Orana,0.8094,Wiradjuri,Canobolas,386 Canobolas Road Canobolas 2800,Orange,386,Canobolas Road,1 1 1 795270
5065662,Orange Public School - Buildings B00C-B00E,Built,,1,Basic,1,5,11160,7307,Central West and Orana,1.758,Wiradjuri,Orange,78 Kite Street Orange 2800,Orange,78,Kite Street,1 61 1 870550
5065663,Spring Hill Public School - Building B00A,Built,,1,Basic,1,5,12010,3089,Central West and Orana,2.023,Wiradjuri,Spring Hill,2 Seaton Street Spring Hill 2800,Orange,2,Seaton Street,1 229 1 750406
5065664,Orange Public School,Complex / Group,Education,1,Basic,1,6,11160,7307,Central West and Orana,1.758,Wiradjuri,Orange,78 Kite Street Orange 2800,Orange,78,Kite Street,1 60-61 1 870550
5065665,Spring Hill Public School,Complex / Group,Education,1,Basic,1,6,12010,3089,Central West and Orana,2.023,Wiradjuri,Spring Hill,2 Seaton Street Spring Hill 2800,Orange,2,Seaton Street,1 229 1 750406
5065666,Braidwood Central School - Buildings B00A and B00G,Built,,3,Basic,3,5,12389,1340,South East and Tablelands,0.61262,Walbanga,Braidwood,9 Wilson Street Braidwood 2622,Palerang,9,Wilson Street,1 18-20 Section 5 1 758152
5065667,Bungendore Public School - Buildings B00A and B00G,Built,,1,Basic,1,5,12409,1421,South East and Tablelands,0.8094,Ngunawal,Bungendore,59-65 Gibraltar Street Bungendore 2621,Palerang,59-65,Gibraltar Street,1 2 Section 9 1 758183
5065668,Captains Flat Public School - Buildings B00A and B00B,Built,,1,Basic,1,5,12216,1502,South East and Tablelands,0.4654,Ngarigu,Captains Flat,14 Montgomery Street Captains Flat 2621,Palerang,14,Montgomery Street,1 12 Section 1 1 758223
5065669,Braidwood Central School,Complex / Group,Education,3,Basic,3,6,12389,1340,South East and Tablelands,2.26162,Walbanga,Braidwood,9 Wilson Street Braidwood 2622,Palerang,9,Wilson Street,1 1-3 1 999104
5065670,"Carlingford Public School - Buildings B00A, B00B, B00D, B00E, B00G, B00H, B00L and B00O",Built,,1,Basic,1,5,11258,7302,Metro West Central,3.4806,Dharug,Carlingford,5 Rickard Street Carlingford 2118,Parramatta,5,Rickard Street,1 11-12 1 864495
5065671,Granville Boys High School - Building B00A and Significant Trees,Built,,1,Basic,1,5,12678,8811,Metro West Central,1.267,Dharug,Granville,10 Mary Street Granville 2142,Parramatta,10,Mary Street,1 1 1 795136
5065672,"Granville Public School - Buildings B00B, B00C and B00H",Built,,1,Basic,1,5,12082,2064,Metro West Central,2.0167,Dharug,Granville,13 William Street Granville 2142,Parramatta,13,William Street,1 1 1 66624
5065673,Granville South Public School - Building B00A,Built,,1,Basic,1,5,10393,2066,Metro West Central,1.9362,Dharug,Guildford,276 Woodville Road Guildford 2161,Parramatta,276,Woodville Road,1 1 1 724137
5065674,"Toongabbie Public School - Buildings B00A, B00D, B00E, B00F and B00J",Built,,1,Basic,1,5,11171,3240,Metro West Central,2.4282,Dharug,Old Toongabbie,59 Fitzwilliam Road Old Toongabbie 2146,Parramatta,59,Fitzwilliam Road,1 1-3 1 795072
5065675,Arthur Phillip High School - Period Wall,Built,,1,Basic,1,5,12850,8892,Metro West Central,0.1707,Dharug,Parramatta,80-100 Macquarie Street Parramatta 2150,Parramatta,80-100,Macquarie Street,1 65 Section 17 1 758829
5065676,"Arthur Phillip High School - Building B00B, B00C and Archaeology",Built,,1,Basic,1,5,12065,8892,Metro West Central,0.50018,Dharug,Parramatta,175 Macquarie Street Parramatta 2150,Parramatta,175,Macquarie Street,1 1-2 1 115296
5065677,"Bayanami Public School - Buildings B001-B004, Grounds and Archaeology",Built,,3,Basic,3,5,15703,4660,Metro West Central,2.4629,Dharug,Parramatta,3 Marist Place Parramatta 2150,Parramatta,3,Marist Place,1 1 1 1112822
5065678,"Macarthur Girls High School - Building B00A and B00E, Period Gates, Archaeology and Landscaping",Built,,1,Basic,1,5,11855,8822,Metro West Central,5.0694,Dharug,Parramatta,9 Thomas Street Parramatta 2150,Parramatta,9,Thomas Street,1 1-2 1 797543
5065679,"Rosehill Public School - Buildings B001, B002, B005 and B008",Built,,1,Basic,1,5,10838,7444,Metro West Central,2.2341,Dharug,Rosehill,22 Prospect Street Rosehill 2142,Parramatta,22,Prospect Street,1 1 1 572480
5065680,Macarthur Girls High School - Archaeology,Archaeological-Terrestrial,,1,Basic,1,5,11855,8822,Metro West Central,5.0694,Dharug,Parramatta,9 Thomas Street Parramatta 2150,Parramatta,9,Thomas Street,1 1-2 1 797543
5065681,Granville Boys High School,Complex / Group,Education,1,Basic,1,6,12678,8811,Metro West Central,1.267,Dharug,Granville,10 Mary Street Granville 2142,Parramatta,10,Mary Street,1 1 1 795136
5065682,Granville Public School,Complex / Group,Education,1,Basic,1,6,12082,2064,Metro West Central,2.0167,Dharug,Granville,13 William Street Granville 2142,Parramatta,13,William Street,1 1 1 66624
5065683,Kingswood Public School - Building B00B,Built,,1,Basic,1,5,11582,2312,Metro West,4.204,Dharug,Kingswood,46-54 Second Avenue Kingswood 2747,Penrith,46-54,Second Avenue,1 172 1 839785
5065684,Llandilo Public School - Building B00F,Built,,1,Basic,1,5,10466,2413,Metro West,1.012,Dharug,Llandilo,222 Seventh Avenue Llandilo 2747,Penrith,222,Seventh Avenue,1 222 1 2147
5065685,Penrith Administrative Office - Building B00M,Built,,1,Basic,1,5,12945,228,Metro West,0.1372,Dharug,Penrith,57 Henry Street Penrith 2750,Penrith,57,Henry Street,1 1 1 724160
5065686,Penrith Public School - Building B00A and Significant Trees,Built,,1,Basic,1,5,13002,2859,Metro West,0.32813,Dharug,Penrith,194 High Street Penrith 2750,Penrith,194,High Street,1 2 1 502608
5065687,Regentville Public School - Buildings B00A and B00K and Landscape,Built,,1,Basic,1,5,10523,2951,Metro West,0.8094,Dharug,Regentville,32-34 School House Road Regentville 2745,Penrith,32-34,School House Road,1 1 1 906651
5065688,"St Marys Public School - Building B00G, Residence, Grounds and Significant Trees",Built,,1,Basic,1,5,11269,3031,Metro West,3.7005,Dharug,St Marys,2-6 Princess Mary Street St Marys 2760,Penrith,2-Jun,Princess Mary Street,1 1 1 121443
5065689,Wallacia Public School - Building B00B and B00D,Built,,1,Basic,1,5,12016,3346,Metro West,1.534,Dharug,Wallacia,1573-1585 Mulgoa Road Wallacia 2745,Penrith,1573-1585,Mulgoa Road,1 50 1 820512
5065690,Newport Public School - Bell and Foundation Stone,Built,,1,Basic,1,5,11299,2740,Metro North,0.8397,Eora,Newport,25 Queens Parade Newport 2106,Pittwater,25,Queens Parade,1 1-2 1 794943
5065691,Newport Public School - Significant Tree,Built,,1,Basic,1,5,11299,2740,Metro North,0.8397,Eora,Newport,25 Queens Parade Newport 2106,Pittwater,25,Queens Parade,1 1-2 1 794943
5065692,Newport Public School - Significant Tree,Built,,1,Basic,1,5,11299,2740,Metro North,0.8397,Eora,Newport,25 Queens Parade Newport 2106,Pittwater,25,Queens Parade,1 1-2 1 794943
5065693,Narrabeen North Public School - Buildings B00A and B00B,Built,,1,Basic,3,5,11998,3906,Metro North,2.375,Eora,Narrabeen,6 Namona Street Narrabeen 2101,Pittwater,6,Namona Street,1 3 1 1018621
5065694,Beechwood Public School - Buildings B00B and B00H,Built,,1,Basic,1,5,10202,1165,North Coast,1.472,Birpai,Beechwood,614 Beechwood Road Beechwood 2446,Port Macquarie-Hastings,614,Beechwood Road,1 1 1 191755
5065695,Kendall Public School - Building B00A,Built,,1,Basic,1,5,12574,2280,North Coast,0.8094,Birpai,Kendall,8 Logans Crossing Road Kendall 2439,Port Macquarie-Hastings,8,Logans Crossing Road,1 51 1 754418
5065697,Wauchope Public School - Buildings B006 and Significant Trees,Built,,1,Basic,1,5,11672,3404,North Coast,1.74,Birpai,Wauchope,2 Waugh Street Wauchope 2446,Port Macquarie-Hastings,2,Waugh Street,1 1 1 795186
5065698,Port Macquarie Public School - Archaeology,Archaeological-Terrestrial,,1,Basic,1,5,12843,2899,North Coast,2.36878,Birpai,Port Macquarie,1-13 Grant Street Port Macquarie 2444,Port Macquarie-Hastings,Jan-13,Grant Street,1 1 1 117866
5065699,"Hinton Public School - Buildings B00A, B00D, B00E and Memorial Gates",Built,,1,Basic,1,5,12462,2167,Hunter,0.6604,Awabakal,Hinton,20 Paterson Street Hinton 2321,Port Stephens,20,Paterson Street,1 100 1 808856
5065701,Raymond Terrace Public School - Building B00C and Movable Item,Built,,1,Basic,1,5,10724,2943,Hunter,3.50154,Awabakal,Raymond Terrace,154A Adelaide Street Raymond Terrace 2324,Port Stephens,154A,Adelaide Street,1 11-13 1 1034823
5065702,Iona Public School - Archaeology,Archaeological-Terrestrial,,1,Basic,1,5,12534,2211,Hunter,0.607,Awabakal,Woodville,848 Paterson Road Woodville 2321,Port Stephens,848,Paterson Road,1 2 1 782062
5065703,Hinton Public School,Complex / Group,Education,1,Basic,1,6,12462,2167,Hunter,0.90383,Awabakal,Hinton,20 Paterson Street Hinton 2321,Port Stephens,20,Paterson Street,1 100 1 808856
5065704,Raymond Terrace Public School,Complex / Group,Education,1,Basic,1,6,10724,2943,Hunter,1.212,Awabakal,Raymond Terrace,154A Adelaide Street Raymond Terrace 2324,Port Stephens,154A,Adelaide Street,1 2 1 868750
5065705,Queanbeyan Public School - Building B00I,Built,,1,Basic,1,5,11847,2922,South East and Tablelands,0.8094,Ngunawal,Queanbeyan,21 Isabella Street Queanbeyan 2620,Queanbeyan,21,Isabella Street,1 1 Section 21 1 758862
5065706,Queanbeyan Public School,Complex / Group,Education,1,Basic,1,6,11847,2922,South East and Tablelands,2.90024,Ngunawal,Queanbeyan,21 Isabella Street Queanbeyan 2620,Queanbeyan,21,Isabella Street,1 1 Section 21 1 758862
5065707,Coogee Public School - Buildings B00A and B00B,Built,,1,Basic,1,5,12263,1616,Metro Central,0.8113,Eora,Coogee,107-121E Coogee Bay Road Coogee 2034,Randwick,107-121E,Coogee Bay Road,1 1 1 119120
5065708,Kensington Public School - Buildings B001 and B005,Built,,1,Basic,1,5,10531,2283,Metro Central,0.7133,Eora,Kensington,77-79 Doncaster Avenue Kensington 2033,Randwick,77-79,Doncaster Avenue,1 1 1 914422
5065710,Malabar Public School - Building B00A,Built,,1,Basic,1,5,11867,2454,Metro Central,1.012,Eora,Malabar,231-239 Franklin Street Malabar 2036,Randwick,231-239,Franklin Street,1 5238 1 729683
5065711,"Randwick Public School - Buildings B00A, B00B, B00D and B00I",Built,,1,Basic,1,5,10721,4250,Metro Central,2.240286,Eora,Randwick,62-88 Avoca Street Randwick 2031,Randwick,62-88,Avoca Street,1 1 1 537130
5065712,Rainbow Street Public School - Building B00A,Built,,1,Basic,1,5,10522,2930,Metro Central,1.803,Eora,Randwick,90-98E Rainbow Street Randwick 2031,Randwick,90-98E,Rainbow Street,1 1738 1 48445
5066018,Centennial Park School and Randwick Public School,Complex / Group,Education,1,Basic,1,6,10721,5516/8588/4250,Metro Central,2.240286,Eora,Randwick,62-88 Avoca Street Randwick 2031,Randwick,62-88,Avoca Street,1 1 1 537130
5067114,Centennial Park School - Building B002,Built,,0,Basic,1,6,10721,5516,Metro Central,,Eora,Randwick,62-88 Avoca Street Randwick 2031,Randwick,62-88,Avoca Street,1 11 Section 10 1 758867
5065713,Casino Public School - Buildings B00A-B00C,Built,,1,Basic,1,5,12066,1526,North Coast,1.647525,Bundjalung,Casino,31A Walker Street Casino 2470,Richmond Valley,31A,Walker Street,1 1 1 799453
5065714,Coraki Public School - Buildings B00A and B00B,Built,,1,Basic,1,5,12272,1644,North Coast,0.8574,Bundjalung,Coraki,48-52 Adams Street Coraki 2471,Richmond Valley,48-52,Adams Street,1 4-6 Section 62 1 758291
5065715,Evans River Community School - Movable Item,Movable / Collection,,1,Basic,1,5,10983,1886,North Coast,9.896,Bundjalung,Evans Head,97-115 Woodburn Street Evans Head 2473,Richmond Valley,97-115,Woodburn Street,1 1 1 1013194
5065716,Woodburn Central School - Building B00I,Built,,1,Basic,1,5,11465,3490,North Coast,0.2023,Bundjalung,Woodburn,20-34 Woodburn Street Woodburn 2472,Richmond Valley,20-34,Woodburn Street,1 4 Section 4 1 759110
5065717,"Arncliffe Public School - Buildings B00A-B00D and B00F-B00I, Significant Trees and Movable Item",Built,,1,Basic,1,5,12290,7401,Metro South,1.6043,Tharawal,Arncliffe,168-170 Princes Highway Arncliffe 2205,Rockdale,168-170,Princes Highway,1 1 1 124274
5065718,Bexley Public School - Buildings B00A and B00B,Built,,1,Basic,1,5,12335,7406,Metro South,1.471,Tharawal,Bexley,330 Forest Road Bexley 2207,Rockdale,330,Forest Road,1 131 1 1053602
5065719,Brighton-Le- Sands Public School - Buildings B00A and B00B,Built,,1,Basic,1,5,10107,1358,Metro South,3.446,Eora,Brighton-Le-Sands,35 Crawford Road Brighton-Le-Sands 2216,Rockdale,35,Crawford Road,1 1-2 1 194470
5065720,Rockdale Public School - Buildings B00B and B00D,Built,,1,Basic,1,5,12101,2973,Metro South,0.731287,Tharawal,Rockdale,2 Pitt Street Rockdale 2216,Rockdale,2,Pitt Street,1 1 1 120175
5065721,"Cairnsfoot School - Buildings B00A and B00B, Grounds and Significant Trees",Built,,3,Basic,3,5,10128,5606,Metro South,0.7917,Dhawa,Turrella,18 Loftus Street Turrella 2205,Rockdale,18,Loftus Street,1 1 1 120192
5065722,Field of Mars  Environmental Education Centre - Curtilage,Landscape,,1,Basic,1,5,10984,5428,Metro North,0.1883,Eora,East Ryde,Westminster Road East Ryde 2113,Ryde,,Westminster Road,7 898 1 820350
5065723,"Gladesville Public School - Buildings B00A, B00B and B00D",Built,,1,Basic,1,5,12730,1990,Metro North,2.58101,Eora,Gladesville,172-180 Victoria Road Gladesville 2111,Ryde,172-180,Victoria Road,1 1-2 1 1086692
5065724,"North Ryde Public School - Building B00J, B00M and B00N",Built,,1,Basic,1,5,11544,3022,Metro North,3.593835,Eora,North Ryde,154 Coxs Road North Ryde 2113,Ryde,154,Coxs Road,1 1 1 122481
5065725,Ryde Public School - Buildings B00A and B00C,Built,,1,Basic,1,5,11253,3021,Metro North,3.331,Eora,Ryde,2 Tucker Street Ryde 2112,Ryde,2,Tucker Street,1 1 1 749952
5065726,Ermington Public School - Buildings B00K and B00O,Built,,1,Basic,1,5,10751,1860,Metro North,0.79293,Eora,West Ryde,14 Winbourne Street West Ryde 2114,Ryde,14,Winbourne Street,1 1 1 909464
5065727,Gladesville Public School,Complex / Group,Education,1,Basic,1,6,12730,1990,Metro North,0.06928,Eora,Gladesville,172-180 Victoria Road Gladesville 2111,Ryde,172-180,Victoria Road,1 2 1 825087
5067136,Eastwood Public School - Buildings B00A-B00C and B00O,Built,,0,Basic,1,6,12491,7416,Metro North,1.30646,Eora,Eastwood,212 Rowe Street Eastwood 2122,Ryde,212,Rowe Street,1 1 1 910987
5065728,Mount Terry Public School - Significant Tree,Landscape,,1,Basic,1,5,13604,4610,Illawarra,3.053,Tharawal,Albion Park,175 Ashburton Drive Albion Park 2527,Shellharbour,175,Ashburton Drive,1 102 1 857876
5065729,Albion Park Public School - Buildings B00B and B00H,Built,,1,Basic,1,5,10775,8586,Illawarra,1.619,Tharawal,Albion Park,Tongarra Road Albion Park 2527,Shellharbour,,Tongarra Road,1 1 1 782244
5065730,Shellharbour Public School - Building B00E and Significant Tree,Built,,1,Basic,1,5,10707,3060,Illawarra,2.5515,Tharawal,Shellharbour,51-53 Mary Street Shellharbour 2529,Shellharbour,51-53,Mary Street,1 1 1 799451
5065731,Berry Public School - Building B00D and Significant Trees,Built,,1,Basic,1,5,12333,1211,Illawarra,0.6771,Tharawal,Berry,1 Clarence Street Berry 2535,Shoalhaven,1,Clarence Street,1 12 1 882716
5065733,Falls Creek Public School - Buildings B00A and B00E,Built,,1,Basic,1,5,12515,1901,Illawarra,4.0464,Tharawal,Falls Creek,26 Vidler Road Falls Creek 2540,Shoalhaven,26,Vidler Road,1 62-63 1 755965
5065734,Greenwell Point Public School - Building B00D,Built,,1,Basic,1,5,11000,3872,Illawarra,1.012,Tharawal,Greenwell Point,75 Greenwell Point Road Greenwell Point 2540,Shoalhaven,75,Greenwell Point Road,1 1 1 869305
5065735,Kangaroo Valley Public School - Building B00A,Built,,1,Basic,1,5,11084,2256,Illawarra,1.4037,Tharawal,Kangaroo Valley,140 Moss Vale Road Kangaroo Valley 2577,Shoalhaven,140,Moss Vale Road,1 1 1 122562
5065736,Milton Public School - Buildings B00A and B00Q,Built,,1,Basic,1,5,11205,2565,Illawarra,4.042,Dhurga,Milton,Thomas Street Milton 2538,Shoalhaven,,Thomas Street,1 1 1 861814
5065737,Nowra Public School - Building B00A and Grounds,Built,,1,Basic,1,5,11868,2769,Illawarra,0.7023,Tharawal,Nowra,74 Plunkett Street Nowra 2541,Shoalhaven,74,Plunkett Street,1 2 1 863880
5065738,Nowra Public School - Building B00H,Built,,1,Basic,1,5,11868,2769,Illawarra,0.1062,Tharawal,Nowra,74 Plunkett Street Nowra 2541,Shoalhaven,74,Plunkett Street,1 1 1 863880
5065739,"Terara Public School - Buildings B00A, B00C and B00E; Grounds and Significant Trees",Built,,1,Basic,1,5,11924,3185,Illawarra,0.8094,Tharawal,Terara,20 Millbank Road Terara 2540,Shoalhaven,20,Millbank Road,1 1 1 725988
5065740,Tomerong Public School - Building B00A,Built,,1,Basic,1,5,13197,3226,Illawarra,0.4047,Tharawal,Tomerong,359 Hawken Road Tomerong 2540,Shoalhaven,359,Hawken Road,1 2 1 725948
5065741,Ulladulla Public School - Building B00A,Built,,1,Basic,1,5,11843,3302,Illawarra,0.8094,Dhurga,Ulladulla,241 Green Street Ulladulla 2539,Shoalhaven,241,Green Street,1 1 1 122514
5065742,Nowra Public School,Complex / Group,Education,1,Basic,1,6,11868,2769,Illawarra,0.8085,Tharawal,Nowra,74 Plunkett Street Nowra 2541,Shoalhaven,74,Plunkett Street,1 1-2 1 863880
5066373,Kangaroo Valley Public School - Building B00D,Built,,1,Basic,1,5,15147,9397,Illawarra,0.1012,Tharawal,Kangaroo Valley,140 Moss Vale Road Kangaroo Valley 2577,Shoalhaven,140,Moss Vale Road,1 A 1 409799
5065743,"Jerrys Plains Public School - Buildings B00A, B00B and B00I",Built,,1,Basic,1,5,12550,2231,Hunter,0.8094,Wanaruah,Jerrys Plains,27-31 Doyle Street Jerrys Plains 2330,Singleton,27-31,Doyle Street,1 4 Section 7 1 758542
5065744,Singleton Public School - Buildings B00A-B00C and B00F,Built,,1,Basic,1,5,11968,3070,Hunter,0.8214,Wanaruah,Singleton,12 Hunter Street Singleton 2330,Singleton,12,Hunter Street,1 26 1 189781
5065745,"Singleton High School - Buildings B00C, B00F and B00G",Built,,1,Basic,1,5,11303,3070,Hunter,1.34,Wanaruah,Singleton,75-81 York Street Singleton 2330,Singleton,75-81,York Street,1 1 1 799071
5065746,King Street Public School,Complex / Group,Education,1,Basic,1,6,11097,4514,Hunter,0.2162,Wanaruah,Singleton,8A King Street Singleton 2330,Singleton,8A,King Street,2 1 1 794514
5065747,Singleton High School,Complex / Group,Education,1,Basic,1,6,11303,8202,Hunter,1.34,Wanaruah,Singleton,75-81 York Street Singleton 2330,Singleton,75-81,York Street,1 1 1 799071
5065748,Singleton Public School,Complex / Group,Education,1,Basic,1,6,11968,3070,Hunter,1.764332,Wanaruah,Singleton,12 Hunter Street Singleton 2330,Singleton,12,Hunter Street,1 1 1 121437
5065749,Jerrys Plains Public School,Complex / Group,Education,1,Basic,1,6,12550,2231,Hunter,1.1147,Wanaruah,Jerrys Plains,27-31 Doyle Street Jerrys Plains 2330,Singleton,27-31,Doyle Street,1 220 1 39497
5065750,Jerrys Plains Public School - Playing Fields,Complex / Group,Education,1,Basic,1,6,13383,2231,Hunter,0.6069,Wanaruah,Jerrys Plains,32 Doyle Street Jerrys Plains 2330,Singleton,32,Doyle Street,1 11-13 Section 4 1 758542
5065751,Adaminaby Public School - Building B00C and Significant Trees,Built,,1,Basic,1,5,11722,1007,South East and Tablelands,2.023,Ngarigu,Adaminaby,11 Cosgrove Street Adaminaby 2630,Snowy River,11,Cosgrove Street,1 194 1 756677
5065752,"Berridale Public School - Buildings B00A, B00B and B00G",Built,,1,Basic,1,5,10787,1206,South East and Tablelands,2.364,Ngarigu,Berridale,28 Oliver Street Berridale 2628,Snowy River,28,Oliver Street,1 16-20 Section 15 1 1242
5065753,Dalgety Public School - Buildings B00A and B00B,Built,,1,Basic,1,5,10134,1722,South East and Tablelands,0.8094,Ngarigu,Dalgety,19 Hamilton Street Dalgety 2630,Snowy River,19,Hamilton Street,1 1 1 122479
5065754,Adaminaby Public School,Complex / Group,Education,1,Basic,1,6,11722,1007,South East and Tablelands,2.023,Ngarigu,Adaminaby,11 Cosgrove Street Adaminaby 2630,Snowy River,11,Cosgrove Street,1 194 1 756677
5065755,Dalgety Public School,Complex / Group,Education,1,Basic,1,6,10134,1722,South East and Tablelands,0.8094,Ngarigu,Dalgety,19 Hamilton Street Dalgety 2630,Snowy River,19,Hamilton Street,1 1 1 122479
5065756,Homebush Boys High School - Building B00A and Significant Trees,Built,,1,Basic,1,5,11750,8151,Metro Central,3.06386,Dharug,Homebush,29-37 Bridge Road Homebush 2140,Strathfield,29-37,Bridge Road,1 1-6 1 11542
5065757,Homebush Public School - Buildings B00D and B00E,Built,,1,Basic,1,5,12654,2173,Metro Central,0.87514,Dharug,Homebush,26 The Crescent Homebush 2140,Strathfield,26,The Crescent,1 1-9 Section 2 1 400
5065758,Homebush West Public School - Building B00A,Built,,1,Basic,1,5,10692,5251,Metro Central,0.8107,Dharug,Homebush,20 Exeter Road Homebush 2140,Strathfield,20,Exeter Road,1 1 1 937175
5065759,Homebush West Public School - Former Church,Built,,1,Basic,1,5,15710,5251,Metro Central,0.0938,Dharug,Homebush,11 Hornsby Road Homebush 2140,Strathfield,11,Hornsby Road,1 13 Section 11 1 827
5065760,Strathfield Adminstrative Office - Buildings B001 and B004 and Landscape,Built,,1,Basic,1,5,12284,215,Metro Central,0.379,Dharug,Strathfield,65-69 Albert Road Strathfield 2135,Strathfield,65-69,Albert Road,1 13 1 882487
5065761,"Strathfield South Public School - Buildings B00A, B00B, B00J, B00P and Significant Trees",Built,,1,Basic,1,5,12024,3124,Metro Central,1.176,Dharug,Strathfield,457 Liverpool Road Strathfield 2135,Strathfield,457,Liverpool Road,1 1 1 122584
5065762,Strathfield Adminstrative Office,Complex / Group,Education,1,Basic,1,6,12284,215,Metro Central,0.379,Dharug,Strathfield,65-69 Albert Road Strathfield 2135,Strathfield,65-69,Albert Road,1 13 1 882487
5065763,Marie Bashir Public School,Complex / Group,Education,1,Basic,1,6,14780,4652,Metro Central,0.1179,Dharug,Strathfield,149-161 Albert Road Strathfield 2135,Strathfield,149-161,Albert Road,2 1 1 1194306
5065764,Bundeena Public School - Significant Trees,Landscape,,1,Basic,1,5,12408,3765,Metro South,2.022,Dhawa,Bundeena,48R Scarborough Street Bundeena 2230,Sutherland,48R,Scarborough Street,1 1 1 366736
5065765,Cronulla Public School - Buildings B00A and Grounds,Built,,1,Basic,1,5,12371,1682,Metro South,1.89653,Dhawa,Cronulla,20-24 Burraneer Bay Road Cronulla 2230,Sutherland,20-24,Burraneer Bay Road,1 1 1 122433
